Sample,X,Y,Z
509,-0.230,-0.074,-0.969
510,-0.320,-0.043,-0.922
511,0.117,0.324,-0.980
512,-0.031,0.078,-0.992
513,-0.328,-0.348,-0.953
514,0.359,0.152,-1.000
515,0.598,0.137,-0.969
516,-0.230,-0.215,-1.082
517,-0.309,-0.309,-1.156
518,0.340,0.281,-1.137
519,-0.172,-0.074,-0.906
520,-0.637,-0.324,-1.012
521,0.230,0.305,-1.051
522,0.039,0.191,-1.031
523,-0.559,-0.238,-0.957
524,0.125,0.188,-0.961
525,0.398,0.320,-0.945
526,-0.445,-0.371,-0.969
527,-0.090,-0.168,-0.988
528,0.387,0.320,-1.027
529,-0.336,-0.227,-1.078
530,-0.191,-0.074,-1.066
531,0.273,0.188,-0.949
532,-0.129,0.035,-0.988
533,-0.395,-0.254,-1.090
534,0.098,0.320,-1.172
535,0.008,-0.098,-1.090
536,-0.066,-0.008,-0.930
537,0.105,0.043,-0.863
538,0.090,-0.012,-0.953
539,-0.094,-0.234,-0.992
540,0.223,-0.066,-1.000
541,0.316,0.465,-1.000
542,-0.488,-0.359,-1.074
543,-0.250,-0.078,-1.113
544,0.500,0.422,-1.023
545,-0.211,-0.035,-0.949
546,-0.633,-0.297,-1.086
547,0.316,0.207,-1.059
548,0.199,0.234,-0.996
549,-0.578,-0.504,-0.836
550,0.070,0.172,-0.945
551,0.258,0.117,-0.984
552,-0.434,-0.309,-1.086
553,-0.090,-0.039,-0.934
554,0.270,0.344,-0.969
555,-0.113,-0.105,-1.039
556,-0.195,-0.055,-1.141
557,0.117,0.031,-1.137
558,0.086,0.172,-1.113
559,-0.223,-0.215,-0.988
560,0.051,0.023,-1.012
561,0.254,0.004,-0.961
562,-0.055,-0.012,-0.918
563,-0.344,-0.199,-0.961
564,0.082,0.094,-0.898
565,0.008,0.164,-0.980
566,-0.102,-0.105,-0.996
567,0.176,0.227,-1.133
568,0.051,-0.008,-1.168
569,-0.172,0.031,-1.133
570,-0.043,-0.113,-0.918
571,-0.020,0.211,-1.027
572,-0.062,-0.367,-1.000
573,0.137,0.223,-1.020
574,-0.066,-0.191,-0.805
575,-0.207,0.223,-0.922
576,-0.254,-0.219,-0.949
577,-0.109,0.035,-1.129
578,0.105,0.012,-1.105
579,-0.016,0.105,-1.020
580,-0.039,0.059,-0.938
581,-0.012,0.051,-0.918
582,-0.082,-0.109,-1.059
583,-0.062,-0.223,-1.121
584,0.184,0.055,-1.098
585,0.160,-0.055,-0.910
586,-0.227,0.008,-0.977
587,-0.125,-0.082,-1.004
588,-0.230,0.016,-1.117
589,0.047,0.059,-1.012
590,-0.055,0.137,-0.891
591,0.066,0.062,-0.840
592,-0.031,0.172,-0.926
593,-0.199,-0.309,-1.133
594,0.074,0.090,-1.168
595,0.273,-0.031,-1.043
596,0.059,0.062,-0.953
597,-0.301,-0.219,-0.977
598,-0.094,0.035,-1.113
599,0.004,0.012,-1.004
600,-0.016,0.094,-1.027
601,-0.082,0.129,-0.953
602,-0.188,0.062,-1.078
603,-0.082,-0.117,-0.984
604,0.176,0.176,-0.969
605,-0.027,-0.062,-0.953
606,-0.074,-0.070,-1.023
607,0.188,-0.090,-0.957
608,0.020,0.133,-1.004
609,-0.301,-0.250,-1.016
610,-0.098,0.020,-1.129
611,0.160,-0.031,-1.082
612,-0.094,0.117,-1.066
613,-0.312,-0.148,-1.012
614,-0.062,0.156,-1.012
615,0.043,0.070,-1.000
616,-0.016,-0.047,-0.934
617,0.062,0.008,-0.906
618,0.203,0.047,-0.887
619,0.035,-0.016,-1.074
620,-0.152,-0.316,-1.094
621,0.254,0.270,-1.113
622,-0.047,-0.051,-0.977
623,-0.426,-0.047,-1.004
624,-0.094,-0.062,-1.102
625,0.172,0.227,-1.074
626,-0.016,0.062,-0.980
627,-0.184,-0.137,-0.816
628,0.094,0.141,-0.945
629,0.121,-0.051,-1.023
630,-0.223,-0.117,-1.137
631,-0.121,-0.090,-1.066
632,0.047,0.141,-0.961
633,-0.160,0.066,-0.898
634,-0.375,-0.121,-1.059
635,0.070,0.078,-1.137
636,0.051,0.086,-1.094
637,-0.188,0.102,-1.039
638,0.160,-0.035,-0.824
639,0.117,0.152,-0.895
640,-0.195,-0.203,-1.082
641,0.004,-0.129,-1.066
642,0.191,0.246,-1.047
643,-0.117,-0.207,-0.883
644,0.086,0.148,-0.828
645,0.129,0.180,-0.953
646,-0.176,-0.281,-1.137
647,0.039,-0.051,-1.141
648,0.242,0.336,-1.125
649,-0.309,-0.207,-1.031
650,-0.293,-0.199,-0.953
651,0.285,0.262,-0.988
652,-0.082,-0.070,-1.012
653,-0.332,-0.102,-1.105
654,0.160,0.016,-0.910
655,0.227,0.336,-0.859
656,-0.305,-0.281,-0.895
657,-0.094,0.062,-1.102
658,0.145,0.223,-1.160
659,-0.422,-0.234,-1.125
660,-0.246,-0.223,-0.996
661,0.301,0.293,-0.988
662,0.145,0.129,-0.926
663,-0.352,-0.188,-0.949
664,-0.078,0.070,-1.031
665,0.078,-0.207,-0.938
666,-0.152,0.070,-1.082
667,-0.195,-0.270,-1.062
668,0.199,0.102,-0.949
669,0.137,0.191,-0.949
670,-0.324,-0.129,-1.051
671,-0.109,-0.043,-1.105
672,0.516,0.398,-1.129
673,0.168,0.000,-0.898
674,-0.262,-0.086,-0.832
675,0.242,0.102,-0.945
676,-0.238,-0.199,-1.074
677,-0.766,-0.469,-1.230
678,0.484,0.180,-0.934
679,0.383,0.586,-0.879
680,-1.012,-0.660,-0.973
681,-0.188,-0.070,-1.133
682,0.926,0.781,-1.031
683,-0.527,-0.211,-1.000
684,-0.508,-0.391,-0.977
685,0.961,0.812,-0.984
686,-0.125,-0.250,-0.957
687,-0.879,-0.566,-1.047
688,0.508,0.262,-1.012
689,0.316,0.227,-1.059
690,-0.734,-0.520,-1.020
691,0.031,0.168,-0.930
692,0.480,0.500,-1.016
693,-0.398,-0.305,-1.051
694,-0.461,-0.258,-1.078
695,0.488,0.297,-1.031
696,0.156,-0.070,-0.922
697,-0.293,-0.172,-1.000
698,0.145,-0.043,-1.035
699,0.328,0.262,-1.078
700,-0.352,-0.500,-0.988
701,0.043,0.289,-1.098
702,0.141,0.051,-0.953
703,-0.520,0.020,-1.078
704,-0.332,-0.055,-1.008
705,0.160,0.262,-0.934
706,-0.156,-0.117,-0.848
707,-0.137,-0.016,-0.977
708,0.242,0.051,-1.000
709,0.039,0.016,-1.004
710,-0.102,-0.125,-0.953
711,0.047,0.066,-1.000
712,-0.066,-0.098,-1.062
713,-0.254,-0.172,-1.125
714,0.020,0.168,-1.125
715,0.215,0.281,-0.961
716,-0.215,-0.016,-0.914
717,-0.074,-0.191,-0.879
718,0.273,0.141,-1.066
719,-0.027,-0.164,-1.191
720,-0.383,-0.207,-1.203
721,0.152,-0.031,-0.969
722,0.098,0.375,-0.938
723,-0.480,-0.645,-0.914
724,0.219,0.273,-1.027
725,0.152,0.145,-1.047
726,-0.348,-0.219,-0.977
727,0.133,0.387,-1.066
728,0.359,0.102,-1.000
729,-0.344,-0.199,-0.926
730,-0.230,-0.148,-0.969
731,0.105,0.137,-1.098
732,-0.168,-0.309,-1.008
733,0.156,0.262,-0.965
734,-0.008,0.094,-0.898
735,-0.449,-0.148,-0.984
736,-0.199,-0.215,-1.047
737,0.262,0.352,-1.180
738,0.027,-0.137,-1.016
739,-0.098,0.250,-1.000
740,0.094,-0.023,-0.902
741,-0.059,0.137,-0.934
742,-0.168,-0.266,-0.910
743,0.105,0.059,-1.051
744,-0.020,-0.164,-1.082
745,-0.090,0.059,-1.090
746,-0.273,-0.156,-1.082
747,-0.062,0.164,-1.078
748,-0.102,-0.078,-1.035
749,-0.047,0.016,-1.012
750,0.242,0.250,-0.953
751,-0.074,-0.031,-0.922
752,0.004,-0.059,-0.949
753,0.293,0.117,-0.922
754,-0.098,-0.059,-1.074
755,-0.133,-0.336,-1.113
756,0.453,0.219,-1.062
757,-0.137,-0.066,-1.016
758,-0.465,-0.168,-1.082
759,0.184,0.203,-1.023
760,-0.090,-0.016,-0.938
761,-0.320,-0.086,-0.965
762,0.020,0.180,-1.004
763,0.062,0.148,-0.910
764,-0.039,-0.027,-0.820
765,0.043,0.027,-0.840
766,-0.012,-0.031,-1.074
767,-0.219,-0.352,-1.176
768,-0.008,0.039,-1.219
769,0.012,-0.031,-1.113
770,-0.086,0.152,-0.957
771,-0.266,-0.031,-1.012
772,-0.027,0.145,-1.094
773,-0.195,-0.035,-1.066
774,0.059,0.195,-0.895
775,0.090,0.090,-0.711
776,0.078,0.043,-0.785
777,-0.047,-0.262,-1.047
778,0.328,0.129,-1.297
779,0.113,-0.117,-1.176
780,-0.508,-0.371,-1.047
781,0.027,0.152,-1.004
782,0.109,0.254,-1.008
783,-0.531,-0.297,-1.148
784,-0.094,0.000,-1.059
785,0.473,0.488,-0.855
786,-0.125,0.070,-0.746
787,-0.277,-0.227,-0.848
788,0.375,0.148,-1.109
789,0.156,-0.023,-1.113
790,-0.582,-0.406,-1.031
791,-0.160,0.031,-0.953
792,-0.020,0.059,-1.078
793,-0.137,-0.035,-1.062
794,-0.289,-0.023,-1.074
795,0.051,0.105,-1.039
796,-0.008,0.070,-1.008
797,0.000,0.000,-0.953
798,0.230,0.199,-0.961
799,0.109,0.035,-0.953
800,-0.082,-0.137,-0.973
801,0.133,-0.156,-0.941
802,0.098,0.133,-0.992
803,-0.059,-0.199,-1.117
804,0.051,0.258,-1.031
805,-0.504,-0.086,-1.078
806,-0.363,-0.203,-0.988
807,0.148,0.012,-0.996
808,0.145,0.098,-1.086
809,-0.020,-0.074,-0.988
810,0.238,0.340,-0.852
811,-0.176,0.008,-0.949
812,-0.117,-0.387,-0.988
813,0.398,0.230,-1.078
814,-0.074,-0.125,-1.094
815,-0.488,-0.180,-1.016
816,-0.109,0.211,-0.945
817,0.121,0.301,-0.961
818,-0.527,-0.301,-1.027
819,-0.465,-0.242,-1.164
820,0.492,0.160,-1.105
821,0.387,0.488,-0.953
822,-0.543,-0.273,-0.859
823,0.059,-0.105,-0.895
824,0.516,0.266,-1.047
825,-0.309,-0.402,-1.129
826,-0.273,-0.148,-1.098
827,0.453,0.535,-0.945
828,-0.105,-0.215,-0.824
829,-0.172,-0.137,-1.031
830,0.172,0.145,-1.301
831,-0.039,-0.211,-1.242
832,0.090,0.109,-0.930
833,0.070,0.137,-0.852
834,-0.098,0.004,-0.992
835,-0.039,-0.250,-1.035
836,-0.113,0.227,-1.051
837,-0.535,-0.301,-0.996
838,0.117,0.148,-0.863
839,0.055,0.180,-0.848
840,-0.387,-0.195,-1.035
841,0.043,0.066,-1.086
842,0.113,0.176,-1.066
843,-0.277,-0.188,-1.062
844,-0.172,-0.027,-1.059
845,0.367,0.066,-0.992
846,0.168,-0.027,-0.949
847,-0.223,-0.027,-1.051
848,-0.031,-0.324,-0.953
849,0.160,0.227,-1.051
850,0.156,0.062,-0.992
851,-0.117,0.094,-0.938
852,-0.016,-0.039,-0.938
853,0.043,-0.129,-1.168
854,0.016,-0.051,-1.172
855,0.133,0.230,-1.043
856,0.043,-0.109,-0.949
857,-0.066,0.074,-0.918
858,-0.105,-0.102,-0.938
859,-0.344,-0.066,-0.988
860,-0.352,-0.293,-1.004
861,0.191,0.098,-0.945
862,0.121,0.348,-1.039
863,-0.410,-0.273,-1.020
864,-0.031,0.227,-1.031
