Sample,X,Y,Z
669,-0.113,0.016,-1.066
670,-0.168,-0.363,-1.141
671,0.055,0.066,-1.113
672,0.152,0.191,-0.996
673,-0.293,-0.094,-1.035
674,0.031,0.047,-1.098
675,0.168,0.234,-1.102
676,-0.145,-0.270,-1.027
677,0.129,0.062,-0.902
678,0.312,0.238,-0.871
679,-0.359,-0.344,-0.902
680,-0.383,-0.262,-1.090
681,0.363,0.172,-1.074
682,0.023,0.051,-1.043
683,-0.285,-0.117,-0.980
684,0.156,0.258,-0.977
685,0.160,0.121,-1.078
686,-0.047,0.000,-1.199
687,0.191,0.070,-1.020
688,0.020,0.168,-0.898
689,-0.340,-0.258,-0.879
690,-0.121,-0.129,-1.031
691,-0.051,0.082,-1.141
692,-0.043,-0.105,-0.969
693,0.004,0.297,-0.758
694,-0.199,0.059,-0.836
695,-0.215,-0.051,-1.074
696,0.184,0.156,-1.203
697,-0.137,0.008,-1.160
698,-0.246,-0.156,-0.969
699,0.320,0.211,-0.832
700,-0.051,-0.051,-0.957
701,-0.242,-0.348,-1.176
702,0.141,0.137,-1.160
703,-0.043,-0.066,-1.004
704,-0.250,0.051,-0.902
705,-0.059,-0.016,-0.906
706,-0.004,0.109,-1.094
707,-0.281,-0.168,-1.207
708,0.066,0.121,-1.098
709,0.129,0.223,-0.836
710,-0.125,-0.074,-0.797
711,0.234,-0.004,-0.875
712,0.277,-0.152,-1.102
713,0.066,-0.137,-1.180
714,0.047,0.031,-1.070
715,-0.066,0.117,-1.020
716,-0.152,-0.125,-1.004
717,-0.023,0.109,-1.055
718,-0.105,0.105,-1.012
719,-0.297,-0.035,-0.969
720,-0.094,0.074,-0.887
721,0.117,0.234,-0.918
722,-0.031,-0.035,-0.957
723,-0.156,-0.156,-0.988
724,0.094,-0.066,-1.098
725,0.094,-0.035,-1.078
726,-0.168,0.012,-1.035
727,0.020,0.125,-0.953
728,-0.180,-0.004,-1.004
729,-0.105,-0.094,-0.996
730,-0.090,0.141,-1.102
731,-0.188,-0.141,-1.109
732,0.023,0.117,-1.047
733,0.109,-0.066,-0.875
734,0.031,-0.066,-0.965
735,0.000,-0.270,-1.035
736,0.125,0.172,-1.164
737,-0.094,-0.305,-0.957
738,-0.023,0.328,-1.020
739,-0.027,-0.082,-0.996
740,-0.094,0.168,-1.113
741,0.008,-0.020,-0.961
742,-0.121,0.238,-1.012
743,-0.074,-0.199,-0.871
744,0.152,0.215,-0.938
745,-0.031,-0.113,-1.035
746,-0.137,-0.195,-1.047
747,0.059,0.090,-1.035
748,-0.254,-0.121,-0.988
749,-0.250,-0.129,-1.055
750,0.289,0.117,-0.980
751,0.109,0.266,-1.035
752,-0.367,-0.059,-1.078
753,-0.113,0.133,-1.051
754,0.176,0.137,-0.980
755,-0.062,-0.055,-0.953
756,-0.051,-0.160,-0.957
757,0.031,0.098,-1.016
758,-0.059,-0.129,-0.949
759,-0.180,-0.016,-0.961
760,-0.152,-0.160,-1.086
761,0.035,0.094,-1.098
762,-0.016,0.078,-1.031
763,0.125,-0.074,-0.902
764,0.070,0.277,-1.090
765,-0.074,-0.215,-1.105
766,0.168,0.160,-1.078
767,0.207,0.164,-0.895
768,-0.496,-0.258,-0.992
769,-0.027,-0.355,-0.949
770,0.508,0.504,-1.098
771,-0.289,-0.145,-1.062
772,-0.555,-0.336,-1.023
773,0.277,0.340,-0.988
774,-0.156,0.012,-1.090
775,-0.309,-0.117,-1.055
776,0.102,0.320,-0.969
777,0.051,0.078,-0.867
778,-0.289,-0.113,-0.953
779,0.098,0.023,-0.992
780,0.328,0.066,-0.980
781,-0.051,-0.094,-0.984
782,-0.051,-0.094,-0.984
783,-0.359,-0.090,-1.133
