Sample,X,Y,Z
846,-0.188,0.090,-1.055
847,-0.082,0.047,-1.105
848,0.137,0.070,-1.059
849,0.082,-0.023,-0.969
850,-0.020,-0.203,-0.957
851,-0.152,-0.055,-1.137
852,-0.262,-0.188,-1.223
853,0.113,0.316,-1.051
854,0.031,0.074,-0.723
855,-0.355,-0.098,-0.914
856,0.102,-0.156,-0.902
857,0.246,0.254,-1.125
858,-0.328,-0.301,-1.145
859,-0.180,0.086,-1.117
860,0.289,0.031,-0.902
861,0.141,0.043,-0.914
862,-0.242,-0.320,-0.988
863,-0.059,-0.031,-1.066
864,-0.141,0.078,-1.062
865,-0.188,-0.066,-1.020
866,-0.074,0.070,-0.902
867,0.246,-0.023,-0.867
