Sample,X,Y,Z
378,-0.273,0.102,-0.973
379,-0.512,-0.496,-0.992
380,0.383,0.309,-1.082
381,0.246,0.090,-1.184
382,-0.391,-0.148,-1.156
383,0.148,0.203,-0.957
384,0.363,0.344,-0.809
385,-0.355,-0.430,-0.848
386,-0.320,-0.066,-1.117
387,0.039,-0.117,-1.191
388,0.109,0.242,-1.070
389,-0.250,-0.090,-0.875
390,-0.199,-0.074,-0.945
391,-0.016,-0.086,-1.035
392,-0.016,-0.086,-1.039
393,0.105,0.031,-1.184
394,-0.121,0.199,-1.066
395,0.000,0.090,-0.883
396,0.508,0.371,-0.754
397,0.020,0.027,-0.977
398,-0.625,-0.621,-1.223
399,0.293,0.180,-1.176
400,0.148,0.363,-0.988
401,-0.699,-0.539,-0.914
402,0.066,-0.043,-0.895
403,0.488,0.637,-1.113
404,-0.871,-0.617,-1.125
405,-0.258,-0.062,-0.941
406,1.016,0.891,-0.844
407,-0.281,-0.266,-0.980
408,-0.633,-0.527,-1.105
409,0.699,0.402,-1.008
410,0.203,0.211,-1.004
411,-1.043,-0.734,-0.965
412,0.199,0.250,-1.066
413,0.562,0.270,-1.105
414,-0.438,-0.348,-1.055
415,-0.191,0.047,-1.000
416,0.309,0.254,-0.973
417,-0.184,-0.133,-0.973
418,-0.102,-0.055,-1.059
419,0.363,0.109,-0.973
420,0.004,0.086,-0.969
421,-0.473,-0.352,-1.004
422,-0.164,-0.031,-1.027
423,0.016,0.168,-1.105
424,-0.344,-0.273,-1.051
425,-0.180,0.055,-1.000
426,0.188,0.180,-0.930
427,-0.238,-0.012,-1.070
428,-0.102,-0.336,-0.980
429,0.586,0.547,-1.070
430,0.039,-0.094,-0.965
431,-0.328,-0.262,-1.047
432,0.230,0.023,-0.828
433,0.137,0.328,-0.961
434,-0.719,-0.617,-1.109
435,0.090,0.180,-1.117
436,0.559,0.277,-1.008
437,-0.266,-0.059,-0.961
438,-0.266,-0.152,-1.031
439,0.395,0.305,-1.059
440,0.023,0.020,-1.016
441,-0.375,-0.320,-0.969
442,0.273,0.180,-0.957
443,0.215,0.062,-0.910
444,-0.570,-0.273,-1.023
445,-0.113,-0.031,-1.039
446,0.258,0.320,-1.086
447,-0.332,-0.316,-1.078
448,-0.301,-0.191,-1.039
449,0.207,0.230,-1.094
450,-0.016,0.188,-1.004
451,-0.391,-0.133,-0.906
452,0.238,0.145,-0.902
453,0.258,-0.055,-0.949
454,0.035,-0.113,-1.070
455,0.215,0.016,-0.969
456,0.027,0.309,-0.961
457,-0.828,-0.625,-1.125
458,-0.027,-0.043,-1.156
459,0.477,0.379,-0.922
460,-0.500,-0.113,-1.059
461,-0.473,-0.430,-1.035
462,0.777,0.777,-0.969
463,-0.086,0.219,-0.980
464,-0.672,-0.684,-0.953
465,0.805,0.461,-1.016
466,0.645,0.191,-0.887
467,-0.980,-0.582,-0.957
468,-0.082,-0.301,-1.062
469,1.055,0.535,-1.141
470,-0.004,-0.250,-1.145
471,-0.562,-0.465,-1.078
472,0.609,0.453,-1.074
473,0.035,-0.062,-1.074
474,-0.703,-0.250,-1.117
475,-0.047,0.145,-1.016
476,0.156,0.387,-0.875
477,-0.262,-0.027,-0.824
478,-0.465,-0.105,-0.828
479,-0.234,-0.027,-0.957
480,-0.047,0.141,-1.168
481,-0.090,-0.070,-0.930
482,-0.141,0.375,-1.086
483,-0.641,-0.363,-1.078
484,-0.281,-0.043,-1.043
485,0.246,0.211,-0.957
486,0.148,0.133,-1.008
487,-0.188,-0.160,-0.973
488,0.266,0.215,-0.895
489,0.297,0.137,-1.000
490,-0.238,-0.426,-1.059
491,0.188,-0.027,-1.137
492,0.543,0.371,-1.059
493,-0.430,-0.219,-0.918
494,-0.312,-0.254,-0.973
495,0.551,0.434,-1.066
496,0.035,0.016,-1.094
497,-0.414,-0.188,-0.969
498,0.188,0.141,-0.895
499,0.176,0.207,-1.020
500,-0.465,-0.457,-1.164
501,-0.012,-0.051,-1.141
502,0.258,0.148,-0.922
503,-0.402,-0.098,-0.945
504,-0.438,-0.148,-1.023
505,0.023,0.219,-1.078
506,0.117,0.145,-1.027
507,-0.391,-0.148,-0.914
508,-0.156,0.039,-0.914
509,0.391,0.293,-0.988
510,-0.055,0.008,-1.023
511,-0.234,-0.316,-0.988
512,0.508,0.191,-1.012
513,0.035,0.035,-0.957
514,-0.738,-0.504,-1.102
515,0.258,0.297,-1.074
516,0.422,0.301,-0.930
517,-0.844,-0.332,-1.066
518,-0.199,-0.137,-1.035
519,0.789,0.676,-1.082
520,-0.277,-0.172,-0.969
521,-0.387,-0.254,-0.984
522,0.574,0.414,-0.938
523,0.074,0.027,-0.902
524,-0.707,-0.535,-0.961
525,0.164,0.109,-1.004
526,0.316,0.312,-1.105
527,-0.742,-0.461,-1.074
528,-0.238,-0.047,-1.051
529,0.469,0.414,-0.992
530,-0.305,-0.234,-1.051
531,-0.266,-0.242,-1.098
532,-0.262,-0.242,-1.098
533,0.613,0.473,-1.000
534,-0.074,0.027,-0.914
535,-0.465,-0.270,-0.965
536,0.344,0.152,-0.910
537,0.020,0.129,-0.980
