Sample,X,Y,Z
665,-0.238,-0.141,-0.898
666,0.094,-0.051,-0.871
667,-0.039,-0.051,-0.996
668,-0.305,-0.176,-1.160
669,-0.223,-0.027,-1.199
670,-0.016,0.188,-1.160
671,-0.094,-0.250,-0.828
672,-0.148,-0.062,-0.816
673,0.020,-0.129,-0.887
674,0.043,0.168,-1.078
675,0.102,0.074,-1.141
676,-0.109,0.176,-1.039
677,0.098,-0.062,-1.008
678,0.219,-0.285,-0.836
679,-0.031,-0.113,-0.996
680,-0.297,-0.293,-1.094
681,-0.320,0.227,-1.242
682,0.027,0.012,-1.090
683,-0.184,0.109,-0.871
684,-0.207,-0.328,-0.848
685,-0.078,-0.074,-0.902
686,-0.016,0.113,-1.031
687,-0.129,0.215,-1.207
688,0.039,0.074,-1.113
689,0.309,0.164,-1.008
690,0.207,-0.207,-0.871
691,-0.203,-0.301,-0.848
692,-0.211,-0.059,-1.090
693,-0.051,0.246,-1.211
694,-0.102,0.086,-1.047
695,-0.141,0.121,-0.816
696,-0.184,-0.328,-0.703
697,-0.094,-0.023,-0.906
698,-0.129,-0.070,-1.152
699,0.078,0.250,-1.230
700,0.043,0.133,-1.141
701,-0.113,-0.164,-0.875
702,-0.094,-0.254,-0.922
703,0.086,-0.129,-1.023
704,-0.172,-0.066,-1.156
705,-0.137,0.156,-1.223
706,0.121,0.289,-0.945
707,-0.230,0.035,-0.770
708,-0.336,-0.355,-0.824
709,0.148,0.062,-0.965
710,0.016,0.113,-1.094
711,-0.312,-0.160,-1.051
712,0.133,0.152,-1.086
713,0.262,0.078,-0.965
714,-0.406,-0.449,-0.965
715,-0.027,-0.176,-1.062
716,0.281,0.332,-1.113
717,-0.418,-0.062,-1.129
718,-0.363,-0.105,-0.945
719,0.086,0.297,-0.996
720,-0.102,-0.266,-0.945
721,-0.168,-0.031,-0.980
722,0.199,0.121,-0.898
723,-0.172,0.188,-1.000
724,0.008,-0.301,-1.000
725,0.254,0.281,-1.062
726,0.109,-0.148,-1.070
727,-0.312,-0.203,-1.043
728,0.012,0.121,-0.984
729,-0.172,0.184,-0.980
730,-0.410,-0.125,-1.090
731,0.176,0.098,-0.953
732,0.055,0.277,-1.000
733,-0.191,-0.270,-0.863
734,-0.074,0.234,-0.992
735,0.102,0.195,-1.090
736,-0.047,-0.164,-1.133
737,0.074,-0.008,-1.008
738,-0.031,-0.051,-0.992
739,-0.297,-0.156,-0.984
740,-0.051,0.293,-1.059
741,-0.242,0.152,-0.977
742,-0.438,-0.215,-0.875
743,-0.035,0.039,-0.980
744,0.195,0.066,-1.008
745,-0.215,-0.004,-1.137
746,0.082,0.164,-1.148
747,0.074,-0.051,-0.922
748,0.102,-0.156,-0.941
749,0.145,-0.246,-0.961
750,-0.066,0.258,-1.227
751,-0.277,-0.215,-1.188
752,-0.191,0.609,-0.984
753,-0.309,-0.316,-0.648
754,-0.113,0.059,-0.773
755,0.074,-0.082,-0.953
756,0.000,0.160,-1.211
757,-0.164,0.137,-1.250
758,0.094,0.152,-1.074
759,0.055,-0.172,-0.926
760,0.043,-0.250,-0.906
761,0.156,-0.016,-1.172
762,-0.098,0.156,-1.156
763,-0.379,0.273,-1.133
764,-0.184,0.184,-0.934
765,-0.039,0.105,-0.793
766,-0.156,-0.125,-0.789
767,-0.031,0.004,-0.988
768,-0.023,0.188,-1.023
769,-0.074,0.117,-1.090
770,0.059,0.059,-1.039
771,0.078,0.016,-0.977
772,-0.191,-0.230,-0.914
773,-0.203,-0.070,-1.004
774,0.039,0.164,-1.043
775,-0.141,0.180,-1.082
776,-0.293,0.004,-1.094
777,0.117,0.094,-1.004
778,0.031,0.152,-1.012
779,-0.168,-0.266,-0.961
780,0.023,0.148,-0.973
781,0.164,0.078,-0.953
782,-0.277,0.059,-1.016
783,-0.129,-0.234,-1.016
784,0.082,0.230,-1.031
785,-0.102,0.062,-1.059
786,-0.219,-0.012,-0.883
787,-0.066,0.215,-0.898
788,-0.141,-0.051,-0.887
789,-0.109,0.090,-1.129
790,0.172,0.012,-1.129
791,0.078,0.238,-1.105
792,-0.160,-0.172,-1.094
793,-0.117,-0.125,-0.922
794,0.176,0.039,-0.953
795,-0.016,0.082,-1.066
796,-0.227,-0.004,-1.098
797,-0.094,0.125,-0.988
798,-0.094,0.125,-0.992
799,-0.137,0.152,-0.938
800,-0.398,-0.184,-0.941
801,0.098,0.047,-0.996
802,0.180,0.227,-1.051
803,-0.152,-0.020,-1.004
804,-0.109,0.082,-0.996
805,0.332,0.273,-1.012
806,0.008,-0.164,-0.945
807,-0.195,-0.172,-1.062
808,0.082,0.188,-1.121
809,0.008,0.117,-0.957
810,-0.434,-0.051,-0.965
811,-0.125,-0.012,-0.965
812,0.227,0.188,-0.914
813,-0.051,0.020,-0.973
814,-0.328,-0.168,-0.918
815,0.035,0.078,-1.039
816,0.098,0.121,-1.113
817,-0.043,-0.141,-1.141
818,0.020,-0.125,-0.996
819,-0.012,0.078,-1.000
820,-0.309,-0.250,-1.031
821,-0.016,0.270,-1.145
822,0.012,0.152,-1.016
823,-0.375,-0.113,-0.859
824,0.043,-0.027,-0.773
825,0.059,0.172,-0.926
826,-0.242,-0.059,-1.180
827,0.066,0.062,-1.148
828,0.223,0.328,-1.074
829,-0.312,-0.375,-0.859
830,-0.090,-0.184,-0.938
831,0.246,0.188,-1.086
832,-0.289,0.051,-1.219
833,-0.266,0.090,-1.062
834,0.004,0.242,-0.820
835,0.023,-0.027,-0.793
836,-0.109,-0.188,-0.859
837,0.156,0.262,-1.094
838,-0.125,-0.051,-1.164
839,0.109,0.074,-1.020
840,0.230,0.059,-0.895
841,-0.273,-0.230,-0.891
842,-0.461,-0.258,-1.207
843,0.223,0.152,-1.160
844,-0.191,0.238,-1.023
845,-0.559,-0.285,-0.906
846,0.250,0.129,-0.852
847,0.129,0.172,-0.969
848,-0.352,-0.344,-1.188
849,0.109,0.164,-1.094
850,0.285,0.141,-1.008
851,-0.137,-0.367,-0.852
852,-0.020,-0.145,-1.008
853,0.023,-0.047,-1.129
854,-0.191,0.051,-1.223
855,-0.094,0.207,-1.035
856,-0.129,0.082,-0.742
857,-0.246,-0.207,-0.789
858,0.004,0.004,-0.996
859,0.082,0.184,-1.176
860,-0.277,0.121,-1.160
861,-0.082,-0.051,-0.957
862,0.320,0.043,-0.727
863,0.047,-0.125,-0.938
864,-0.250,-0.312,-1.176
865,-0.102,0.195,-1.293
