Sample,X,Y,Z
640,0.008,0.094,-1.078
641,0.035,0.195,-0.895
642,-0.031,-0.152,-0.789
643,0.008,0.152,-0.977
644,-0.297,-0.227,-1.035
645,-0.488,-0.188,-1.121
646,0.086,-0.055,-1.004
647,0.293,0.449,-0.859
648,-0.496,-0.172,-0.965
649,-0.355,-0.148,-1.125
650,0.281,0.266,-1.121
651,0.035,0.098,-1.082
652,-0.227,-0.129,-0.941
653,0.383,0.172,-0.828
654,0.215,0.227,-0.965
655,-0.520,-0.484,-1.160
656,-0.004,0.012,-1.152
657,0.383,0.113,-0.934
658,-0.039,0.105,-0.859
659,-0.410,-0.293,-0.848
660,0.168,0.305,-1.031
661,0.121,0.148,-1.086
662,-0.320,-0.262,-1.082
663,0.078,-0.062,-0.961
664,0.488,0.254,-1.086
665,-0.062,-0.312,-1.078
666,-0.062,-0.129,-1.176
667,0.246,0.203,-1.160
668,-0.281,-0.156,-0.969
669,-0.414,-0.074,-0.879
670,0.172,0.203,-0.820
671,-0.074,0.082,-1.004
672,-0.301,-0.203,-1.000
673,0.008,0.250,-1.023
674,-0.031,0.113,-0.973
675,-0.297,-0.160,-1.020
676,0.238,-0.047,-1.070
677,0.312,0.156,-1.086
678,-0.340,-0.109,-1.004
679,-0.402,-0.191,-0.938
680,0.125,0.207,-0.980
681,-0.066,-0.234,-0.941
682,-0.223,-0.102,-1.059
683,0.086,0.012,-1.082
684,-0.016,0.137,-1.121
685,-0.168,-0.070,-1.027
686,0.066,0.109,-0.977
687,0.219,0.109,-0.898
688,-0.016,0.051,-0.973
689,-0.020,-0.316,-0.934
690,0.242,0.277,-1.094
691,-0.102,-0.230,-1.078
692,-0.223,-0.199,-1.004
693,0.145,0.199,-0.977
694,-0.059,0.004,-1.113
695,-0.465,-0.180,-1.156
696,0.125,0.137,-0.996
697,0.316,0.434,-0.812
698,-0.371,-0.117,-0.879
699,-0.199,-0.129,-1.031
700,0.316,-0.035,-1.043
701,0.152,0.035,-1.020
702,-0.219,-0.012,-0.988
703,-0.230,-0.258,-1.066
704,0.215,0.301,-1.141
705,-0.203,-0.191,-1.012
706,-0.355,0.023,-0.969
707,0.023,0.125,-0.957
708,-0.074,0.082,-1.066
709,-0.219,-0.172,-1.000
710,0.047,0.137,-0.906
711,0.121,0.102,-0.949
712,0.121,0.102,-0.949
713,-0.125,-0.336,-0.949
714,0.098,0.102,-1.141
715,0.047,-0.102,-1.094
716,-0.059,-0.008,-1.035
717,0.109,0.023,-0.910
718,0.012,0.250,-1.059
719,-0.090,-0.164,-1.070
720,-0.035,0.082,-1.094
721,0.137,-0.035,-0.465
722,-0.012,0.090,-1.020
723,-0.023,-0.004,-0.945
724,-0.137,-0.172,-0.973
725,-0.039,0.039,-1.062
726,-0.121,-0.062,-0.996
727,-0.164,-0.137,-0.949
728,0.172,0.172,-0.906
729,-0.336,0.031,-1.188
730,-0.211,-0.176,-1.055
731,0.316,0.352,-1.008
732,0.094,0.113,-0.836
733,-0.500,-0.281,-1.023
734,-0.012,-0.207,-1.109
735,0.320,0.340,-1.137
736,-0.246,-0.348,-0.969
737,-0.055,0.129,-0.961
738,0.191,-0.082,-0.973
739,-0.082,0.102,-1.078
740,-0.312,-0.234,-1.055
741,0.090,0.223,-0.984
742,0.246,0.277,-0.898
743,-0.074,-0.160,-0.914
744,-0.082,-0.156,-0.992
745,0.203,0.105,-1.133
746,0.031,-0.078,-1.168
747,-0.094,-0.129,-0.953
748,0.246,0.234,-0.863
749,-0.258,-0.176,-0.961
750,-0.570,-0.316,-1.191
751,-0.570,-0.316,-1.191
752,0.094,0.062,-1.121
753,0.113,0.418,-0.949
754,-0.434,-0.145,-0.871
755,0.059,0.215,-0.914
756,0.109,0.055,-0.977
757,-0.141,-0.148,-1.133
758,-0.023,-0.047,-1.000
759,0.195,0.332,-0.934
760,-0.211,-0.301,-0.922
761,-0.203,-0.141,-1.121
762,0.219,0.055,-1.199
763,-0.145,-0.031,-1.125
764,-0.242,-0.078,-0.957
765,0.199,0.355,-0.934
766,0.000,0.066,-0.973
767,-0.207,-0.285,-0.992
768,0.230,0.344,-1.008
769,0.004,-0.180,-0.859
770,-0.195,-0.047,-0.949
771,0.273,-0.156,-1.027
772,0.309,0.152,-1.148
773,-0.359,-0.301,-1.188
774,-0.105,0.090,-1.113
775,0.086,0.129,-0.902
776,-0.367,0.004,-0.969
777,-0.172,-0.059,-1.047
778,0.246,0.258,-1.062
779,-0.133,0.098,-0.875
