Sample,X,Y,Z
869,-0.227,0.102,-1.004
870,-0.289,-0.344,-1.078
871,-0.027,0.168,-1.086
872,0.062,-0.059,-0.996
873,0.109,0.078,-1.035
874,0.094,-0.004,-1.000
875,-0.156,-0.039,-1.133
876,-0.137,-0.141,-1.086
877,0.301,0.227,-0.965
878,0.031,0.105,-0.883
879,-0.305,-0.227,-0.930
880,-0.031,-0.004,-0.980
881,-0.043,0.094,-1.027
882,-0.219,0.020,-1.086
883,-0.160,0.020,-0.973
884,0.082,0.234,-0.895
885,0.191,0.164,-0.988
886,-0.082,-0.066,-0.969
887,0.082,-0.109,-0.988
888,0.211,0.191,-1.109
889,0.066,-0.047,-1.098
890,-0.266,-0.191,-1.090
891,-0.113,-0.113,-1.109
892,0.148,0.152,-1.055
893,-0.219,-0.051,-0.797
894,-0.227,0.008,-0.840
895,-0.074,0.047,-0.883
896,-0.121,0.055,-1.121
897,-0.102,-0.082,-1.059
898,0.027,0.023,-0.969
899,0.094,-0.066,-0.957
900,0.164,-0.312,-1.031
901,0.203,0.066,-1.289
902,-0.062,-0.191,-1.230
903,-0.188,-0.070,-0.977
904,-0.070,0.152,-0.766
905,-0.172,-0.129,-0.879
906,-0.223,-0.129,-1.117
907,0.125,0.086,-1.172
908,-0.008,0.336,-1.020
909,-0.207,-0.059,-0.812
910,0.047,-0.094,-0.395
911,0.297,0.035,-1.121
912,-0.043,-0.230,-1.324
913,-0.105,0.105,-1.227
914,-0.102,0.152,-0.852
915,-0.184,0.059,-0.781
916,-0.062,-0.328,-0.750
917,0.055,0.203,-1.180
918,-0.164,-0.129,-1.242
919,-0.195,0.211,-0.992
920,0.105,0.078,-0.703
921,-0.043,-0.043,-0.918
922,0.129,-0.258,-1.223
923,0.352,0.035,-1.281
924,-0.160,-0.012,-1.043
925,-0.348,-0.020,-0.855
926,-0.039,-0.082,-0.867
927,0.160,0.004,-1.070
928,-0.164,-0.211,-1.109
929,-0.223,0.133,-0.984
930,-0.277,0.012,-0.898
931,0.188,0.172,-0.957
932,0.102,-0.055,-1.000
933,-0.043,-0.223,-1.113
934,0.098,-0.078,-1.102
935,0.047,0.121,-1.027
936,-0.172,-0.227,-0.984
937,-0.109,0.047,-1.043
938,0.141,0.121,-1.125
939,-0.172,-0.043,-1.016
940,-0.309,0.027,-0.961
941,0.039,0.062,-0.816
942,0.043,0.289,-0.926
943,-0.156,-0.105,-1.066
944,-0.066,0.082,-1.141
945,0.090,0.012,-0.957
946,0.055,0.121,-0.961
947,0.035,-0.137,-0.918
948,-0.141,-0.113,-1.051
949,0.016,0.016,-1.199
950,-0.059,0.109,-1.133
951,-0.125,0.062,-0.863
952,-0.105,0.102,-0.828
953,0.055,0.023,-0.891
954,-0.082,-0.184,-0.938
955,-0.105,0.066,-1.184
956,0.082,-0.012,-1.199
957,-0.027,0.117,-1.055
958,-0.020,-0.133,-0.836
959,0.082,-0.125,-0.926
960,-0.023,-0.148,-1.145
961,-0.070,-0.043,-1.188
962,-0.184,0.168,-1.008
963,-0.266,0.062,-0.945
964,0.059,-0.074,-0.824
965,0.227,0.074,-0.887
966,-0.090,-0.117,-1.059
967,-0.250,-0.184,-1.211
968,0.203,0.281,-1.168
969,0.121,-0.047,-0.926
970,-0.086,0.082,-0.844
971,-0.266,-0.379,-0.879
972,0.051,-0.062,-1.039
973,-0.113,0.023,-1.145
974,-0.242,0.176,-1.133
975,-0.035,0.137,-0.902
976,0.184,0.172,-0.848
977,-0.141,-0.074,-0.898
978,-0.250,-0.246,-1.074
979,0.109,0.125,-1.191
980,0.344,0.199,-1.031
981,-0.105,0.082,-0.941
982,-0.539,-0.219,-1.023
983,0.129,-0.148,-1.055
984,0.273,0.277,-1.000
985,-0.359,-0.199,-0.871
986,-0.109,0.164,-0.992
987,0.223,0.289,-1.039
988,-0.242,-0.051,-1.125
989,-0.320,-0.230,-1.016
990,0.250,0.199,-0.938
991,-0.020,-0.117,-1.004
992,0.129,-0.082,-1.066
993,0.086,0.250,-1.129
994,-0.238,-0.184,-1.031
995,-0.145,0.027,-0.945
996,0.094,0.043,-0.832
997,-0.188,-0.180,-0.871
998,-0.172,0.086,-1.070
999,0.160,0.215,-1.109
Rate 1435, overflows 0
