Sample,X,Y,Z
447,-0.328,-0.133,-1.129
448,0.305,0.250,-1.137
449,-0.129,0.043,-1.082
450,-0.305,-0.281,-0.910
451,0.402,0.434,-0.906
452,0.090,-0.074,-0.910
453,-0.258,-0.207,-1.055
454,0.086,-0.016,-1.129
455,-0.012,-0.020,-1.102
456,-0.031,-0.340,-1.078
457,0.219,0.230,-0.910
458,-0.203,0.062,-1.008
459,-0.602,-0.250,-1.035
460,-0.098,0.121,-1.086
461,0.215,0.223,-1.008
462,-0.062,-0.012,-0.957
463,0.145,0.012,-0.926
464,0.129,0.129,-0.918
465,-0.180,-0.199,-0.957
466,-0.027,0.004,-1.004
467,-0.078,0.012,-1.004
468,-0.086,-0.055,-1.020
469,-0.086,0.125,-0.984
470,-0.141,-0.004,-1.020
471,-0.141,-0.004,-1.023
472,-0.223,-0.008,-1.016
473,-0.223,0.051,-1.094
474,0.027,0.020,-1.125
475,0.246,0.105,-0.992
476,-0.043,-0.184,-0.859
477,0.160,0.125,-0.992
478,0.133,-0.039,-1.051
479,-0.207,-0.082,-1.168
480,-0.047,-0.160,-0.930
481,0.191,0.453,-0.898
482,-0.348,-0.340,-0.895
483,-0.336,-0.172,-1.152
484,0.336,0.281,-1.145
485,-0.191,0.047,-0.988
486,-0.340,-0.086,-0.965
487,0.246,0.086,-0.961
488,0.059,-0.105,-1.082
489,-0.133,-0.398,-1.031
490,0.395,0.336,-1.051
491,0.199,-0.113,-0.898
492,-0.289,-0.281,-0.926
493,0.125,0.133,-1.012
494,0.172,0.141,-1.070
495,-0.441,-0.230,-1.223
496,0.070,0.043,-1.148
497,0.469,0.586,-1.012
498,-0.422,-0.195,-0.883
499,-0.461,-0.297,-0.953
500,0.559,0.379,-0.926
501,-0.168,0.094,-0.918
502,-0.992,-0.578,-0.957
503,0.035,0.125,-0.992
504,0.527,0.598,-0.961
505,-0.883,-0.438,-0.980
506,-0.445,-0.066,-1.117
507,0.340,0.305,-1.133
508,-0.180,-0.031,-1.148
509,-0.254,-0.312,-0.918
510,0.660,0.633,-0.879
511,0.035,-0.250,-0.922
512,-0.348,-0.418,-1.141
513,0.621,0.230,-1.070
514,0.320,0.266,-0.984
515,-0.352,-0.367,-0.934
516,-0.020,0.098,-0.938
517,0.102,0.078,-1.102
518,-0.367,-0.105,-1.051
519,-0.152,0.020,-1.027
520,0.293,0.336,-0.938
521,-0.160,-0.082,-0.910
522,-0.273,-0.223,-1.012
523,0.051,-0.004,-1.133
524,0.148,-0.090,-1.094
525,-0.074,0.051,-0.930
526,-0.191,-0.059,-0.934
527,-0.008,0.090,-1.051
528,-0.148,-0.074,-1.059
529,-0.156,0.086,-1.121
530,-0.105,-0.008,-1.012
531,0.082,0.082,-0.969
532,-0.004,0.094,-0.969
533,-0.160,-0.148,-1.051
534,0.176,-0.039,-0.996
535,0.094,0.090,-1.000
536,-0.238,-0.281,-0.930
537,-0.023,0.133,-0.969
538,-0.090,0.105,-1.008
539,-0.379,-0.223,-0.988
540,-0.004,0.094,-0.949
541,0.262,0.219,-1.016
542,-0.109,-0.211,-1.109
543,0.250,0.340,-1.211
544,0.141,0.027,-1.047
545,-0.355,-0.254,-0.941
546,0.016,-0.086,-0.871
547,0.160,0.074,-0.973
548,-0.164,-0.141,-1.000
549,-0.031,0.082,-0.949
550,-0.027,0.195,-0.844
551,-0.453,-0.238,-0.973
552,-0.453,-0.238,-0.973
553,-0.031,-0.129,-1.168
554,0.203,0.207,-1.289
555,-0.176,-0.148,-1.152
556,-0.168,0.133,-0.949
557,0.160,0.102,-0.824
558,-0.035,-0.020,-0.949
559,-0.176,-0.363,-1.031
560,0.102,0.199,-1.043
561,-0.074,-0.094,-0.957
562,-0.004,0.242,-0.953
563,-0.262,-0.184,-0.938
564,-0.078,-0.055,-1.125
565,0.086,0.102,-1.156
566,-0.039,0.098,-1.078
567,0.008,0.062,-0.918
568,0.117,0.129,-0.863
569,0.066,-0.012,-1.047
570,-0.137,-0.316,-1.043
571,0.188,0.133,-1.047
572,-0.074,-0.094,-0.871
573,-0.141,0.102,-0.977
574,-0.176,-0.203,-1.043
575,-0.031,0.008,-1.172
576,0.070,0.066,-1.047
577,-0.250,0.145,-1.035
578,-0.113,0.043,-0.977
579,0.066,0.066,-0.922
580,-0.105,-0.098,-1.008
581,-0.090,-0.238,-1.020
582,0.184,0.129,-1.000
583,0.062,0.059,-0.832
584,-0.281,-0.141,-0.941
585,-0.148,-0.164,-1.145
586,0.102,0.012,-1.273
587,0.113,0.055,-1.059
588,-0.215,0.137,-0.938
589,-0.211,-0.102,-0.957
590,0.176,0.262,-1.043
591,-0.094,-0.152,-1.016
592,-0.215,-0.109,-1.027
593,0.258,-0.102,-0.855
594,0.395,0.367,-0.879
595,-0.281,-0.344,-1.004
596,-0.137,-0.215,-1.098
597,0.340,0.258,-1.164
598,0.039,-0.012,-1.074
599,-0.461,-0.051,-1.027
600,0.055,0.141,-0.965
601,0.047,0.145,-0.922
602,-0.438,-0.105,-1.000
603,-0.230,-0.125,-1.004
604,0.219,0.227,-0.879
605,-0.184,-0.102,-0.852
606,-0.344,-0.289,-0.996
607,0.234,0.035,-1.117
608,0.316,0.223,-1.082
609,-0.457,-0.250,-1.008
610,0.000,0.137,-1.012
611,0.266,0.172,-1.023
612,-0.152,-0.176,-1.125
613,0.078,0.031,-1.098
614,0.117,0.105,-0.949
615,-0.090,-0.055,-0.996
616,0.117,-0.160,-0.938
617,0.020,0.152,-1.090
618,-0.289,-0.469,-1.074
619,0.102,0.180,-1.039
620,-0.062,0.102,-0.867
621,-0.418,-0.027,-1.000
622,0.086,-0.102,-0.984
623,0.191,0.402,-1.113
624,-0.309,-0.355,-1.066
625,-0.023,0.184,-0.930
626,0.336,0.203,-0.859
627,-0.105,-0.219,-1.004
628,-0.105,-0.270,-1.133
629,0.113,0.062,-1.129
630,-0.023,0.000,-0.996
631,-0.262,-0.008,-0.836
632,-0.027,0.102,-0.973
633,0.070,0.062,-1.062
634,-0.219,-0.020,-1.082
635,-0.125,-0.082,-0.973
636,0.184,0.258,-0.977
637,0.168,-0.066,-0.996
638,0.078,-0.027,-1.016
639,-0.152,-0.180,-1.070
640,-0.230,-0.109,-1.184
