Sample,X,Y,Z
435,0.090,-0.141,-0.902
436,-0.016,0.074,-0.984
437,-0.062,0.094,-0.922
438,-0.211,0.152,-1.113
439,0.145,-0.035,-1.121
440,0.207,-0.086,-1.031
441,0.039,-0.254,-0.910
442,-0.023,-0.195,-1.051
443,0.086,0.102,-1.082
444,-0.152,0.121,-1.129
445,-0.223,0.020,-1.020
446,-0.117,-0.117,-0.926
447,0.082,-0.098,-0.859
448,0.012,0.070,-1.004
449,-0.074,0.051,-0.984
450,-0.203,0.098,-1.156
451,0.168,-0.082,-1.152
452,0.043,0.031,-1.137
453,-0.074,-0.141,-1.008
454,-0.094,0.043,-0.875
455,-0.062,0.203,-0.988
456,-0.152,-0.004,-1.008
457,-0.105,0.109,-1.094
458,0.211,0.133,-0.957
459,0.039,0.180,-0.898
460,-0.148,-0.219,-0.773
461,0.121,0.121,-0.926
462,0.148,0.020,-1.148
463,-0.223,-0.285,-1.285
464,0.141,0.090,-1.211
465,0.180,0.129,-0.859
466,-0.441,0.020,-0.859
467,-0.133,-0.172,-0.773
468,0.160,0.340,-1.027
469,-0.078,-0.309,-1.047
470,-0.094,0.121,-1.129
471,0.156,-0.016,-0.969
472,-0.141,0.074,-0.969
473,-0.016,-0.281,-0.980
474,0.004,0.004,-1.086
475,-0.141,-0.297,-1.230
476,0.156,0.105,-1.113
477,-0.020,0.336,-0.922
478,-0.520,-0.289,-0.832
479,-0.117,0.078,-0.926
480,0.328,-0.016,-0.922
481,-0.074,-0.008,-1.113
482,0.023,-0.090,-1.102
483,0.137,0.391,-1.078
484,-0.121,-0.145,-0.984
485,0.035,-0.078,-0.934
486,0.203,0.035,-0.988
487,-0.125,-0.113,-1.137
488,-0.188,0.016,-1.090
489,0.113,0.418,-0.977
490,-0.215,0.105,-0.977
491,-0.363,-0.305,-0.848
492,0.238,0.227,-0.930
493,0.203,0.113,-1.012
494,-0.227,0.070,-1.082
495,-0.199,0.152,-1.129
496,0.230,0.168,-0.984
497,0.094,-0.199,-0.871
498,-0.055,-0.039,-1.031
499,0.043,-0.043,-1.172
500,-0.215,0.047,-1.125
501,-0.297,0.352,-1.113
502,-0.082,-0.117,-0.816
503,0.027,0.059,-0.824
504,0.234,-0.121,-0.898
505,-0.066,0.195,-1.051
506,-0.387,-0.066,-1.129
507,0.051,0.273,-1.070
508,0.379,0.070,-0.906
509,-0.004,-0.277,-0.953
510,-0.191,-0.199,-1.129
511,-0.016,0.090,-1.227
512,-0.309,0.145,-1.062
513,-0.078,0.129,-0.926
514,0.195,0.207,-0.820
515,-0.047,-0.254,-0.859
516,-0.082,-0.035,-1.004
517,0.000,0.129,-1.137
518,-0.191,0.098,-1.066
519,-0.070,0.090,-1.004
520,0.145,-0.074,-0.902
521,-0.133,-0.090,-1.109
522,-0.188,-0.262,-1.023
523,-0.125,0.387,-1.047
524,-0.152,0.207,-0.977
525,-0.070,-0.020,-0.957
526,0.086,-0.027,-1.008
527,0.211,-0.188,-0.996
528,-0.055,0.055,-1.004
529,-0.020,0.043,-0.953
530,-0.039,0.145,-1.062
531,0.145,-0.133,-1.074
532,0.082,0.066,-1.105
533,-0.121,-0.152,-0.949
534,-0.340,0.020,-0.922
535,-0.180,-0.066,-0.895
536,-0.129,0.148,-1.145
537,-0.008,0.055,-1.258
538,-0.098,-0.090,-1.035
539,0.098,0.223,-0.879
540,-0.027,-0.180,-0.785
541,-0.098,0.035,-1.012
542,0.238,-0.031,-1.125
543,0.219,0.270,-1.242
544,-0.031,-0.066,-0.984
545,-0.219,0.125,-0.895
546,-0.262,-0.168,-0.832
547,-0.160,0.020,-1.066
548,0.098,-0.035,-1.047
549,0.008,0.387,-0.984
550,-0.156,0.035,-0.984
551,-0.195,0.105,-0.883
552,0.066,-0.168,-0.953
553,0.188,0.121,-1.125
554,0.082,-0.316,-1.176
555,0.129,0.129,-1.078
556,0.102,0.160,-0.996
557,-0.215,-0.090,-0.938
558,-0.469,-0.102,-0.980
559,-0.004,-0.203,-1.008
560,0.160,0.090,-0.984
561,-0.102,-0.012,-1.020
562,-0.270,-0.035,-0.957
563,0.074,0.242,-1.008
564,-0.062,-0.297,-1.004
565,0.035,-0.156,-1.109
566,0.281,-0.164,-1.082
567,-0.016,0.219,-1.141
568,-0.328,-0.219,-1.086
569,0.062,0.176,-0.930
570,0.047,0.102,-0.867
571,-0.242,-0.332,-0.887
572,-0.008,0.023,-0.965
573,0.102,0.199,-1.066
574,-0.309,0.039,-1.109
